time,LF,RF,LR,RR,setTurn,setSpeed,booleans
1.38654187433E12,140,46,146,67,2000,1300,191
1.38654187461E12,134,39,141,52,2000,1300,191
1.386541874879E12,153,35,146,43,2000,1300,191
1.386541875147E12,136,33,146,40,2000,1300,191
1.386541875424E12,102,46,146,40,2000,1300,191
1.386541875704E12,126,79,147,65,1750,1300,191
1.386541875996E12,134,58,146,62,1500,1300,191
1.386541876269E12,129,255,147,67,1500,1300,191
1.386541876537E12,129,92,141,255,1500,1300,191
1.386541876803E12,129,63,132,255,1500,1300,191
1.386541877078E12,129,70,127,66,1500,1300,191
1.386541877347E12,122,75,124,73,1500,1300,191
1.386541877616E12,118,81,119,79,1500,1300,191
1.386541878171E12,106,91,113,90,1250,1300,191
1.386541878435E12,99,93,105,98,1250,1300,191
1.386541878702E12,96,95,102,97,1250,1300,191
1.386541878973E12,96,92,99,100,1500,1300,191
1.38654187924E12,96,103,99,101,1500,1300,191
1.386541879513E12,94,175,95,98,1500,1300,191
1.386541879792E12,94,165,94,184,1500,1300,191
1.386541880067E12,93,96,96,109,1500,1300,191
1.386541880335E12,93,255,95,98,1500,1300,191
1.386541880607E12,93,169,95,118,1500,1300,191
1.386541880872E12,91,75,95,255,1500,1300,191
1.386541881142E12,88,100,93,106,1500,1300,191
1.386541881418E12,89,96,92,107,1500,1300,191
1.386541881687E12,90,100,93,105,1500,1300,191
1.386541881956E12,90,100,93,108,1500,1300,191
1.386541882233E12,88,102,90,105,1500,1300,191
1.386541882503E12,85,103,90,110,1500,1300,191
1.38654188277E12,86,100,87,107,1500,1300,191
1.386541883049E12,83,100,87,114,1500,1300,191
1.386541883329E12,82,105,85,112,1500,1300,191
1.386541883596E12,81,104,85,114,1500,1300,191
1.386541883876E12,81,106,84,117,1500,1300,191
1.386541884145E12,78,108,80,119,1500,1300,191
1.386541884418E12,79,111,80,118,1500,1300,191
1.386541884687E12,76,107,79,118,1500,1300,191
1.386541884964E12,70,117,78,120,1500,1300,191
1.386541885237E12,74,109,75,127,1500,1300,191
1.386541885514E12,71,113,76,121,1500,1300,191
1.386541885787E12,71,117,73,127,1500,1300,191
1.386541886057E12,71,114,73,124,1500,1300,191
1.386541886325E12,69,121,72,130,1500,1300,191
1.386541886601E12,68,153,70,130,1500,1300,191
1.386541886873E12,67,121,69,168,1500,1300,191
1.386541887146E12,65,151,68,255,1500,1300,191
1.38654188761E12,64,138,67,144,1500,1300,191
1.386541888693E12,69,114,68,137,1500,1300,191
1.386541889146E12,71,113,69,126,1500,1300,191
1.386541889551E12,73,113,72,126,1500,1300,191
1.386541889821E12,76,113,75,110,1500,1300,191
1.386541890096E12,78,105,78,118,1500,1300,191
1.386541890367E12,79,104,77,118,1500,1300,191
1.386541890635E12,81,105,80,118,1500,1300,191
1.386541890905E12,83,100,82,114,1500,1300,191
1.386541891173E12,82,100,82,113,1500,1300,191
1.386541891439E12,85,99,84,112,1500,1300,191
1.38654189171E12,88,100,87,109,1500,1300,191
1.386541891975E12,90,96,90,108,1500,1300,191
1.386541892242E12,91,97,90,105,1500,1300,191
1.386541892521E12,90,91,92,103,1500,1300,191
1.386541892796E12,94,92,92,104,1500,1300,191
1.386541893074E12,98,92,96,98,1500,1300,191
1.386541893342E12,95,88,96,100,1500,1300,191
1.386541893611E12,96,88,98,95,1500,1300,191
1.386541893883E12,103,86,98,93,1500,1300,191
1.386541894151E12,103,82,100,95,1500,1300,191
1.386541894418E12,106,82,101,91,1500,1300,191
1.386541894695E12,107,83,105,89,1500,1300,191
1.386541894959E12,106,80,104,87,1500,1300,191
1.386541895229E12,107,80,105,85,1500,1300,191
1.386541895504E12,110,255,104,86,1500,1300,191
1.38654189577E12,115,255,109,255,1500,1300,191
1.386541896045E12,110,255,109,255,1500,1300,191
1.386541896316E12,115,255,110,255,1500,1300,191
1.386541896588E12,114,255,113,255,1500,1300,191
1.386541896859E12,117,255,110,255,1500,1300,191
1.386541897126E12,118,96,114,255,1500,1300,191
1.386541897403E12,118,70,117,255,1500,1300,191
1.386541897675E12,116,69,115,76,1500,1300,191
1.38654189795E12,121,67,116,75,1500,1300,191
1.38654189822E12,114,65,120,75,1500,1300,191
1.386541898493E12,125,65,117,73,1500,1300,191
1.386541898761E12,121,65,121,71,1500,1300,191
1.386541899027E12,120,64,125,71,1500,1300,191
1.386541899297E12,125,61,121,69,1500,1300,191
1.386541899573E12,124,62,119,67,1500,1300,191
1.386541899848E12,125,61,124,67,1500,1300,191
1.38654190012E12,125,60,125,65,1500,1300,191
1.386541900389E12,122,59,121,64,1500,1300,191
1.386541900657E12,128,58,127,63,1500,1300,191
1.386541900932E12,125,58,128,63,1500,1300,191
1.386541901199E12,128,57,128,63,1500,1300,191
1.38654190147E12,132,56,124,61,1500,1300,191
1.386541901736E12,122,56,122,61,1500,1300,191
1.38654190201E12,130,56,128,60,1500,1300,191
1.38654190228E12,127,56,129,60,1500,1300,191
1.386541902816E12,134,55,125,60,1500,1300,191
1.386541903086E12,133,54,129,58,1500,1300,191
1.386541903365E12,137,53,128,58,2000,1300,191
1.386541903637E12,129,58,132,61,2000,1300,191
1.38654190391E12,122,67,128,67,2000,1300,191
1.386541904183E12,118,82,124,79,2000,1300,191
1.386541904469E12,56,100,125,97,2000,1300,191
1.386541904744E12,143,136,121,130,2000,1300,191
1.386541905294E12,109,255,128,173,2000,1300,191
1.38654190557E12,121,255,104,255,2000,1300,191
1.386541905843E12,121,255,108,255,2000,1300,191
1.386541906115E12,127,255,118,255,2000,1300,191
1.386541906658E12,122,117,121,234,2000,1300,191
1.386541906924E12,129,134,124,155,2000,1300,191
1.386541907732E12,130,48,128,122,1750,1300,191
1.386541908E12,125,70,127,48,1500,1300,191
1.386541908269E12,129,74,128,77,1500,1300,191
1.386541908552E12,91,77,123,79,1500,1300,191
1.386541908824E12,128,82,125,83,1500,1300,191
1.386541909097E12,138,116,143,84,1500,1300,191
1.386541909363E12,129,138,147,92,1500,1300,191
1.38654190964E12,130,132,146,136,1500,1300,191
1.386541909918E12,125,148,141,149,1500,1300,191
1.386541910186E12,130,170,136,213,1500,1300,191
1.386541910455E12,120,163,141,197,1250,1300,191
1.386541910731E12,119,171,129,255,1250,1300,191
1.386541911006E12,139,132,127,160,1250,1300,191
1.386541911292E12,117,149,128,151,1500,1300,191
1.38654191156E12,122,51,127,159,1500,1300,191
1.386541911832E12,124,82,131,54,1500,1300,191
1.38654191211E12,118,79,132,69,1500,1300,191
1.386541912401E12,121,77,132,85,1500,1300,191
1.386541912682E12,129,76,139,83,1500,1300,191
1.386541912962E12,121,74,95,81,1500,1300,191
1.386541913232E12,121,88,118,81,1500,1300,191
1.386541913509E12,126,125,119,81,1500,1300,191
1.38654191378E12,128,148,120,127,1500,1300,191
1.386541914058E12,127,143,125,145,1500,1300,191
1.386541914337E12,128,140,124,166,2000,1300,191
1.386541914626E12,126,167,122,164,2000,1300,191
1.386541914908E12,83,177,123,155,2000,1300,191
1.386541915188E12,76,239,123,255,2000,1300,191
1.386541915494E12,126,255,113,255,2000,1300,191
1.386541915757E12,196,255,88,255,2000,1300,191
1.386541916018E12,202,255,123,255,2000,1300,191
1.386541916302E12,163,106,132,127,2000,1300,191
